id,amountUSD,fullParkedAmountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,sourceObjects,destinationObjects,boundary,onBoundary,reportDetails,refCode
326901,0,2827575.0,2025,"[326902, 326903, 326915]",financial,2024-11-10T02:25:47.711Z,2024-07-08T00:00:00Z,2024-07-08T00:00:00Z,Land release from explosive ordnance contamination in support of critical infrastructure access and repair in Ukraine.,['earmarked'],0.923052,2024-11-09T00:00:00Z,Parked,"['Mine action', 'Multiyear']",True,0.0,EUR,Traditional aid,,commitment,2025-01-16T16:57:45.060Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'shared'}]","[{'type': 'Organization', 'id': '2404', 'name': 'Mines Advisory Group', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'GlobalCluster', 'id': '15', 'name': 'Protection - Mine Action', 'behavior': 'single'}, {'type': 'Location', 'id': '234', 'name': 'Ukraine', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-11-09T00:00:00.000Z'}]",440.70 UKR-MAG-24-03
326902,1386704,,2025,,financial,2024-11-10T02:25:47.912Z,2024-07-08T00:00:00Z,2024-07-08T00:00:00Z,Land release from explosive ordnance contamination in support of critical infrastructure access and repair in Ukraine.,['earmarked'],0.923052,2024-11-09T00:00:00Z,Standard,"['Mine action', 'Multiyear']",True,1280000.0,EUR,Traditional aid,326901.0,commitment,2025-01-16T16:57:44.894Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1271', 'name': 'Ukraine Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '2404', 'name': 'Mines Advisory Group', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7984', 'name': 'Protection', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '15', 'name': 'Protection - Mine Action', 'behavior': 'single'}, {'type': 'Location', 'id': '234', 'name': 'Ukraine', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-11-09T00:00:00.000Z'}]",440.70 UKR-MAG-24-03
326906,0,2887322.0,2024,"[326921, 326919, 326907]",financial,2024-11-10T02:25:49.740Z,2024-06-21T00:00:00Z,2024-06-21T00:00:00Z,"Weaving peace and opportunities in Colombia"" – Comprehensive Mine Action in affected communities through an Armed Violence Reduction approach",['earmarked'],0.935123,2024-11-09T00:00:00Z,Parked,"['Mine action', 'Multiyear']",True,0.0,EUR,Traditional aid,,commitment,2024-12-19T10:59:42.515Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'shared'}]","[{'type': 'Organization', 'id': '4763', 'name': 'Handicap International - Humanity & Inclusion', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'GlobalCluster', 'id': '15', 'name': 'Protection - Mine Action', 'behavior': 'single'}, {'type': 'Location', 'id': '49', 'name': 'Colombia', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-11-09T00:00:00.000Z'}]",440.70.COL/COL/HI/24/01
326908,1279966,,2025,,financial,2024-11-10T02:25:50.382Z,2023-08-23T00:00:00Z,2023-08-23T00:00:00Z,Survey and Clearance for a Mine Free Zimbabwe 2025,['tightly earmarked'],0.9206,2024-11-09T00:00:00Z,Standard,"['Mine action', 'Multiyear']",True,1178337.0,EUR,Traditional aid,302266.0,commitment,2025-01-16T10:27:24.333Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1280', 'name': 'Zimbabwe Drought Flash Appeal 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '2991', 'name': ""Norwegian People's Aid"", 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '8050', 'name': 'Protection', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '15', 'name': 'Protection - Mine Action', 'behavior': 'single'}, {'type': 'Location', 'id': '250', 'name': 'Zimbabwe', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-11-09T00:00:00.000Z'}]",S07‑40/440.70#00005#0038 ‑ ZWE
326914,2113799,,2025,,financial,2024-11-10T02:25:54.551Z,2023-11-22T00:00:00Z,2023-11-22T00:00:00Z,clearing of land mines and unexploded ordnance,['softly earmarked'],0.937,2024-11-09T00:00:00Z,Standard,"['Mine action', 'Multiyear']",True,1980630.0,EUR,Traditional aid,294912.0,commitment,2024-11-11T14:02:13.858Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '2991', 'name': ""Norwegian People's Aid"", 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'GlobalCluster', 'id': '15', 'name': 'Protection - Mine Action', 'behavior': 'single'}, {'type': 'Location', 'id': '38', 'name': 'Cambodia', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-11-09T00:00:00.000Z'}]",KHM/KHM/NPA/2023/01
326916,1635305,,2025,,financial,2024-11-10T02:25:55.532Z,2024-07-12T00:00:00Z,2024-07-12T00:00:00Z,"Enhancing human security in Iraq through explosive ordnance (EO) survey, clearance, and risk education in support of a sustainable and nationally-led mine action programme.",['earmarked'],0.91726,2024-11-09T00:00:00Z,Standard,"['Mine action', 'Multiyear']",True,1500000.0,EUR,Traditional aid,326897.0,commitment,2024-11-11T13:57:19.949Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '2404', 'name': 'Mines Advisory Group', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'GlobalCluster', 'id': '15', 'name': 'Protection - Mine Action', 'behavior': 'single'}, {'type': 'Location', 'id': '106', 'name': 'Iraq', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-11-09T00:00:00.000Z'}]",440.70.IRQ-MAG-24-01
326919,1443660,,2025,,financial,2024-11-10T02:25:58.714Z,2024-06-21T00:00:00Z,2024-06-21T00:00:00Z,"Weaving peace and opportunities in Colombia"" – Comprehensive Mine Action in affected communities through an Armed Violence Reduction approach",['earmarked'],0.935123,2024-11-09T00:00:00Z,Standard,"['Mine action', 'Multiyear']",True,1350000.0,EUR,Traditional aid,326906.0,commitment,2024-12-19T10:59:42.404Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1208', 'name': 'Colombia Necesidades Humanitarias y Plan de Respuesta 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '4763', 'name': 'Handicap International - Humanity & Inclusion', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7730', 'name': 'Protección', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '15', 'name': 'Protection - Mine Action', 'behavior': 'single'}, {'type': 'Location', 'id': '49', 'name': 'Colombia', 'behavior': 'single'}, {'type': 'Project', 'id': '220627', 'name': 'Acción integral contra las minas - Antioquía, Cauca, Meta, Tolima, Nariño y Córdoba.', 'behavior': 'single', 'code': 'HCOL25-PRO-220627-1'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-11-09T00:00:00.000Z'}]",440.70.COL/COL/HI/24/01
326923,2005929,,2025,,financial,2024-11-10T02:26:01.826Z,2022-12-16T00:00:00Z,2022-12-16T00:00:00Z,Humanitarian demining in South Sudan,['earmarked'],0.938,2024-11-09T00:00:00Z,Standard,"['Mine action', 'Multiyear']",True,1881561.0,EUR,Traditional aid,265251.0,commitment,2024-12-18T19:55:00.035Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1223', 'name': 'South Sudan Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '2404', 'name': 'Mines Advisory Group', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7817', 'name': 'Protection', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '15', 'name': 'Protection - Mine Action', 'behavior': 'single'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-11-09T00:00:00.000Z'}]",AA-S07 440.70 SSD 01/22
327028,391640,,2025,,financial,2024-11-13T02:25:53.158Z,2023-02-17T00:00:00Z,2023-02-17T00:00:00Z,"Humanitarian assistance in the Venezuela crisisCross-border humanitarian assistance to malnourished households, refugees and migrants in Venezuela, Colombia and Ecuador in the areas of food security, shelter, health and protection",['softly earmarked'],0.933,2024-11-12T00:00:00Z,Standard,['Multiyear'],True,365400.0,EUR,Traditional aid,270739.0,commitment,2025-02-20T10:10:45.569Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1219', 'name': 'Venezuela Regional Refugee and Migrant Response Plan (RMRP) 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '3162', 'name': 'Caritas Germany (DCV)', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['Internationally Affiliated Organizations'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '8307', 'name': 'Health', 'behavior': 'shared'}, {'type': 'Cluster', 'id': '8313', 'name': 'Shelter', 'behavior': 'shared'}, {'type': 'Cluster', 'id': '8306', 'name': 'Food Security', 'behavior': 'shared'}, {'type': 'Cluster', 'id': '8312', 'name': 'Protection', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '7', 'name': 'Health', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '4', 'name': 'Emergency Shelter and NFI', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '6', 'name': 'Food Security', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '10', 'name': 'Protection', 'behavior': 'shared'}, {'type': 'Location', 'id': '49', 'name': 'Colombia', 'behavior': 'single'}, {'type': 'Emergency', 'id': '742', 'name': 'VENEZUELA Outflow - Regional Refugees and Migrants', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-11-12T00:00:00.000Z'}]",S09-321.50-LAK 04/22
327029,372990,,2025,,financial,2024-11-13T02:25:53.387Z,2023-02-17T00:00:00Z,2023-02-17T00:00:00Z,"Humanitarian assistance in the Venezuela crisisCross-border humanitarian assistance to malnourished households, refugees and migrants in Venezuela, Colombia and Ecuador in the areas of food security, shelter, health and protection",['softly earmarked'],0.933,2024-11-12T00:00:00Z,Standard,['Multiyear'],True,348000.0,EUR,Traditional aid,270739.0,commitment,2025-02-20T10:11:05.019Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1219', 'name': 'Venezuela Regional Refugee and Migrant Response Plan (RMRP) 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '3162', 'name': 'Caritas Germany (DCV)', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['Internationally Affiliated Organizations'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '8307', 'name': 'Health', 'behavior': 'shared'}, {'type': 'Cluster', 'id': '8312', 'name': 'Protection', 'behavior': 'shared'}, {'type': 'Cluster', 'id': '8313', 'name': 'Shelter', 'behavior': 'shared'}, {'type': 'Cluster', 'id': '8306', 'name': 'Food Security', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '7', 'name': 'Health', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '10', 'name': 'Protection', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '4', 'name': 'Emergency Shelter and NFI', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '6', 'name': 'Food Security', 'behavior': 'shared'}, {'type': 'Location', 'id': '65', 'name': 'Ecuador', 'behavior': 'single'}, {'type': 'Emergency', 'id': '742', 'name': 'VENEZUELA Outflow - Regional Refugees and Migrants', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-11-12T00:00:00.000Z'}]",S09-321.50-LAK 04/22
